[2023-03-05 02-29-31] d=  7, evals=1.0e+03, k= 50, k_top=  5
   rev  : [s =  1.7e+02] вакансии в Италии, Сша, елгрун, на велосипеде, салация, салация

#   172 : loss =  1.5e+02
   inp  : [s =  2.4e+02] ъубщжёь ъяляужь здблоьп ъяляужь ътшмщэь ъььгрвх пёыэулм
   out  : [s =  1.5e+02] jobsget yasugi sgblog yasugi ytsma yelgrun of peyerl
   rev  : [s =  1.8e+02] вакансии получить ясуги sgblog ясуги йцма елгрун из Пейерла
   WRN  : rev != "jobs get yasugi sgblog yasugi ytsma yelgrun of peyerl"

#   173 : loss =  1.5e+02
   inp  : [s =  2.4e+02] ъубщжёь ощуъиъв шэьдкйя ъыклщьн ъубщжёь нзеъёаь нмьрщшт
   out  : [s =  1.5e+02] jobsget odoyev salacia jikishin jobsget sajeel nemirst
   rev  : [s =  1.8e+02] вакансии получит одоев саласия джикишин вакансии получит саджил немирст
   WRN  : rev != "jobsget odoyev salacia jikishin jobs get sajeel nemirst"

#   174 : loss =  1.5e+02
   inp  : [s =  2.5e+02] бмъчкьь нзеъёаь нзеъёаь иощсцйм ъныуазу ущйинъу онуьлйц
   out  : [s =  1.5e+02] bycicle sajeel sajeel owszem nyuusu usianya nullis
   rev  : [s =  1.8e+02] велосипед sajeel sajeel owszem ньюусу усианья нуллис

#   175 : loss =  1.5e+02
   inp  : [s =  2.7e+02] иьеьрёъ йьаёьеб иьллтёу нзеъёаь онуьлйц онуьлйц ътшмщэь
   out  : [s =  1.5e+02] iyere iyaeb illteu nze onljc onljc btschmschei
   rev  : [s =  1.8e+02] ийере ийаеб иллтэу нзэ только один и только один бчмщэ

#   176 : loss =  1.5e+02
   inp  : [s =  2.3e+02] ъубщжёь смэёыюш ъььгрвх смэёыюш схисеъм ощуъиъв ъыклщьн
   out  : [s =  1.5e+02] jobsget smeeis yelgrun smeeis shisey odoyev jikishin
   rev  : [s =  1.6e+02] вакансии получают сми елгрун сми шайни одоев джикишин
   WRN  : rev != "jobs get smeeis yelgrun smeeis shiney odoyev jikishin"

#   177 : loss =  1.5e+02
   inp  : [s =  2.6e+02] бмъчкьь онуьлйц йьаёьеб бмъчкьь щаафечу пёыэулм ъяляужь
   out  : [s =  1.5e+02] bycicle nullis jleeb bycicle Safeco of peyerl yasugi
   rev  : [s =  1.6e+02] bycicle null - это jleeb bycicle Safeco от peyerl yasugi
   WRN  : rev != "bycicle null is jleeb bycicle Safeco of peyerl yasugi"

#   178 : loss =  1.5e+02
   inp  : [s =  2.9e+02] ъубщжёь иысвщёы онуьлйц флжсйид смэёыюш схисеъм ъяляужь
   out  : [s =  1.5e+02] jobsget Issey nullis fleshed smeeis shisey yasugi
   rev  : [s =  1.6e+02] задания, которые получает Иссей нуль, воплощены в жизнь, это шизи ясуги
   WRN  : rev != "jobs get Issey null is fleshed smeeis shisey yasugi"

#   179 : loss =  1.5e+02
   inp  : [s =  2.8e+02] бмъчкьь иысвщёы схисеъм ущйинъу доцшлмь ътшмщэь йьаёьеб
   out  : [s =  1.5e+02] bycicle Issey shisey usianya disli ytsma jleeb
   rev  : [s =  1.7e+02] велосипедист Иссей ширей усианья дизли йцма джлиб
   WRN  : rev != "bycicle Issey shirey usianya disli ytsma jleeb"

#   180 : loss =  1.5e+02
   inp  : [s =  3.2e+02] иьллтёу ътшмщэь йьаёьеб нзеъёаь флжсйид бдлпроь бьвтюья
   out  : [s =  1.5e+02] Millau ytsma jleeb sajeel fleshed bdsproj bejtula
   rev  : [s =  1.7e+02] Мийо йцма джлиб Саджил в плоти bdsproj бейтула

#   181 : loss =  1.5e+02
   inp  : [s =  3.1e+02] ъубщжёь иысвщёы флжсйид иощсцйм ъоэсйьм нмьрщшт онуьлйц
   out  : [s =  1.5e+02] jobsget Issey fleshed owszem Joachim nemirst nullis
   rev  : [s =  1.9e+02] джобс получает от Исси конкретизацию, Освем Йоахим немирст Нуллис
   WRN  : rev != "jobs get Issey fleshed owszem Joachim nemirst nullis"

#   182 : loss =  1.5e+02
   inp  : [s =  2.9e+02] доцшлмь нзеъёаь ъоэсйьм мощыъпз иьллтёу онуьлйц ущйинъу
   out  : [s =  1.5e+02] disli sajeel Joachim moseys of Millau nullis usianya
   rev  : [s =  2.1e+02] нелюбовь к Саджилу Иоахиму Мозейсу из Мийо нулевая - это усианья
   WRN  : rev != "disli sajeel Joachim moseys of Millau null is usianya"

#   183 : loss =  1.5e+02
   inp  : [s =  2.8e+02] ъубщжёь щаафечу бьвтюья мощыъпз иьллтёу онуьлйц иысвщёы
   out  : [s =  1.5e+02] jobsget Safeco bejtula moseys of Millau nullis Issey
   rev  : [s =  1.8e+02] вакансии get Safeco бейтула Мози из Мийо нуллис Иссей
   WRN  : rev != "jobs get Safeco bejtula moseys of Millau nullis Issey"

#   184 : loss =  1.5e+02
   inp  : [s =  2.7e+02] кмтсгфк ощуъиъв ъоэсйьм схисеъм бмъчкьь ъоэсйьм шэьдкйя
   out  : [s =  1.5e+02] kmtsgfk feels like a bjoesym scheme bmchk bjoesym shedkya
   rev  : [s =  1.8e+02] kmtsgfk ощущается как схема bjoesym bmchk bjoesym shedkya

#   185 : loss =  1.5e+02
   inp  : [s =  2.8e+02] иощсцйм нзеъёаь ъяляужь ъоэсйьм щаафечу иощсцйм ъубщжёь
   out  : [s =  1.5e+02] owszem sajeel yasugi Joachim Safeco owszem jobsget
   rev  : [s =  1.6e+02] оусзем Саджил ясуги Йоахим Сафеко оусзем получает работу
   WRN  : rev != "owszem sajeel yasugi Joachim Safeco owszem jobs get"

#   186 : loss =  1.5e+02
   inp  : [s =  2.5e+02] ьвднэйу оэеыъьё ъубщжёь ощуъиъв ъььгрвх ъььгрвх доцшлмь
   out  : [s =  1.5e+02] ewdiyu aaeeyie jobsget odoyev yelgrun yelgrun disli
   rev  : [s =  1.6e+02] ewdiyu aaeeyie jobsget одоев елгрун елгрун дисплей
   WRN  : rev != "ewdiyu aaeeyie jobsget odoyev yelgrun yelgrun display"

#   187 : loss =  1.5e+02
   inp  : [s =  2.5e+02] ъяляужь нзеъёаь бмъчкьь ъяляужь ъььгрвх онуьлйц щаафечу
   out  : [s =  1.5e+02] yasugi sajeel bycicle yasugi yelgrun nullis Safeco
   rev  : [s =  1.8e+02] ясуги саджил на велосипеде ясуги йелгрун нуллис Safeco

#   188 : loss =  1.5e+02
   inp  : [s =  2.5e+02] ътшмщэь ъубщжёь шэьдкйя ощуъиъв флжсйид ъяляужь ъыклщьн
   out  : [s =  1.5e+02] ytsma jobsget salacia odoyev fleshed yasugi jikishin
   rev  : [s =  1.8e+02] йцма джобсгет саласия Одоев в роли ясуги джикишина

#   189 : loss =  1.5e+02
   inp  : [s =  2.9e+02] ъоэсйьм йьаёьеб йьаёьеб иысвщёы здблоьп ьвднэйу бмъчкьь
   out  : [s =  1.5e+02] Joachim jleeb jleeb Issey sgblog ewdiyu bycicle
   rev  : [s =  1.6e+02] Йоахим Джлиб Джлиб Иссей sgblog ewdiyu bycicle

#   190 : loss =  1.5e+02
   inp  : [s =  2.8e+02] ътшмщэь йьаёьеб ьвднэйу пёыэулм ьвднэйу здблоьп иысвщёы
   out  : [s =  1.5e+02] ytsma jleeb ewdiyu of peyerl ewdiyu sgblog Issey
   rev  : [s =  1.6e+02] йцма джлиб эвдию из блога Пейерла Эвдию Иссей

#   191 : loss =  1.5e+02
   inp  : [s =  2.8e+02] ъубщжёь мощыъпз ьвднэйу доцшлмь иощсцйм смэёыюш онуьлйц
   out  : [s =  1.5e+02] jobsget moseys ewdiyu disli owszem smeeis nullis
   rev  : [s =  1.7e+02] рабочие места получают мози, евдию не любят, потому что сми сведены к нулю
   WRN  : rev != "jobs get moseys ewdiyu disli owszem smee is nullis"

#   192 : loss =  1.5e+02
   inp  : [s =  2.4e+02] флжсйид ътшмщэь флжсйид флжсйид иьеьрёъ шэьдкйя пёыэулм
   out  : [s =  1.5e+02] fljsyid ytshmschey fljsyid fljsyid iyere shedkya peyulm
   rev  : [s =  1.8e+02] флайсйид итшмщей флайсйид флайсйид ийере шедкья пейулм

#   193 : loss =  1.5e+02
   inp  : [s =  2.4e+02] нмьрщшт ъыклщьн нзеъёаь ъыклщьн ътшмщэь нмьрщшт пёыэулм
   out  : [s =  1.5e+02] nemirst jikishin sajeel jikishin ytsma nemirst of peyerl
   rev  : [s =  1.5e+02] немирный джикишин саджил джикишин йцма немирный из пейерля

#   194 : loss =  1.5e+02
   inp  : [s =  3.2e+02] мощыъпз бьвтюья онуьлйц нмьрщшт ъубщжёь йьаёьеб ътшмщэь
   out  : [s =  1.5e+02] the power of the heart is onlycnmrscht bубубщщ й й й й й й ъ ъ ъ
   rev  : [s =  1.7e+02] сила сердца - это всего лишь nmrscht bубубщщ й й й й й й ъ ъ ъ

#   195 : loss =  1.5e+02
   inp  : [s =  3.0e+02] здблоьп щаафечу онуьлйц шэьдкйя ъубщжёь мощыъпз бьвтюья
   out  : [s =  1.5e+02] sgblog Safeco nullis salacia jobsget moseys bejtula
   rev  : [s =  1.7e+02] sgblog Safeco nullis salacia джобс получает Мози бейтулу
   WRN  : rev != "sgblog Safeco nullis salacia jobs get moseys bejtula"

#   196 : loss =  1.5e+02
   inp  : [s =  2.6e+02] бьвтюья ьвднэйу ъубщжёь бьвтюья ощуъиъв оэеыъьё ущйинъу
   out  : [s =  1.5e+02] byvtyya byvdneyu byubshzhe byvtyya felt by oeyye byynu
   rev  : [s =  1.6e+02] бывтыя бывднею, любше бывтыя, ощущаемая оейе быйну

#   197 : loss =  1.5e+02
   inp  : [s =  2.5e+02] ощуъиъв мощыъпз ощуъиъв онуьлйц иысвщёы ъььгрвх иьллтёу
   out  : [s =  1.5e+02] feel the power of the pz feel the power of the onu iysvschey bgrvh illteu
   rev  : [s =  1.6e+02] почувствуй силу pz, почувствуй силу ону ийсвщей bgrvh illite
   WRN  : rev != "feel the power of the pz feel the power of the onu iysvschey bgrvh illite"

#   198 : loss =  1.5e+02
   inp  : [s =  2.6e+02] иьеьрёъ шэьдкйя смэёыюш бмъчкьь ъяляужь бмъчкьь бьвтюья
   out  : [s =  1.5e+02] iyere shedkya smeyyush bmchkya for you bmchkya byvtyuya
   rev  : [s =  1.6e+02] я здесь шедкя смеюш бмчкя для тебя бмчкя бывтюя

#   199 : loss =  1.5e+02
   inp  : [s =  2.8e+02] ьвднэйу нмьрщшт доцшлмь йьаёьеб йьаёьеб кмтсгфк ущйинъу
   out  : [s =  1.5e+02] ewdiyu nemirst disli jleeb jleeb cmdshft usianya
   rev  : [s =  1.3e+02] евдию немирно не нравится джлиб джлиб командует нами.

#   200 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ъоэсйьм ощуъиъв нзеъёаь схисеъм мощыъпз ъььгрвх бмъчкьь
   out  : [s =  1.5e+02] Joachim odoyev sajeel shisey moseys yelgrun bycicle
   rev  : [s =  1.6e+02] Йоахим Одоев Саджил шизи мози йелгрун велосипед

#   201 : loss =  1.5e+02
   inp  : [s =  2.9e+02] здблоьп ъоэсйьм ъныуазу мощыъпз пёыэулм онуьлйц ъяляужь
   out  : [s =  1.5e+02] sgblog Joachim nyuusu moseys of peyerl nullis yasugi
   rev  : [s =  1.9e+02] sgblog Йоахим Нюусу мози из peyerl нуллис Ясуги

#   202 : loss =  1.5e+02
   inp  : [s =  2.6e+02] здблоьп ъубщжёь йьаёьеб ъыклщьн йьаёьеб ущйинъу ъььгрвх
   out  : [s =  1.5e+02] sgblog jobsget jleeb jikishin jleeb usianya yelgrun
   rev  : [s =  1.8e+02] sgblog jobsget джлиб джикишин джлиб усианья елгрун

#   203 : loss =  1.5e+02
   inp  : [s =  2.9e+02] ьвднэйу иощсцйм ъыклщьн кмтсгфк иысвщёы смэёыюш иысвщёы
   out  : [s =  1.5e+02] ewdiyu owszem jikishin cmdshft Issey smeeis Issey
   rev  : [s =  1.4e+02] эвдию овсем джикишин командующий Иссей смеис Иссей

#   204 : loss =  1.5e+02
   inp  : [s =  2.9e+02] бмъчкьь иысвщёы онуьлйц ъубщжёь здблоьп шэьдкйя ущйинъу
   out  : [s =  1.5e+02] bycicle Issey nullis jobsget sgblog salacia usianya
   rev  : [s =  1.7e+02] bycicle Issey nullis вакансии получить sgblog salacia usianya
   WRN  : rev != "bycicle Issey nullis jobs get sgblog salacia usianya"

#   205 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ъубщжёь ътшмщэь ъоэсйьм бмъчкьь иощсцйм пёыэулм флжсйид
   out  : [s =  1.5e+02] jobsget ytsma Joachim bycicle owszem of peyerl fleshed
   rev  : [s =  2.0e+02] джобс получит от йцма Йоахима бицикла оузема из Пейерля плоть от плоти
   WRN  : rev != "jobs get ytsma Joachim bycicle owszem of peyerl fleshed"

#   206 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ъььгрвх ъыклщьн мощыъпз ьвднэйу онуьлйц бьвтюья онуьлйц
   out  : [s =  1.5e+02] yelgrun jikishin moseys ewdiyu nullis bejtula nullis
   rev  : [s =  1.9e+02] елгрун джикишин моисей эвдию нуллис бейтула нулевой является
   WRN  : rev != "yelgrun jikishin moseys ewdiyu nullis bejtula null is"

#   207 : loss =  1.5e+02
   inp  : [s =  2.2e+02] ущйинъу иьеьрёъ ущйинъу иощсцйм ьвднэйу иьеьрёъ нзеъёаь
   out  : [s =  1.5e+02] usianya italray usianya owszem ewdiyu italray sajeel
   rev  : [s =  1.4e+02] усианья италрей усианья овсем эвдию италрей саджил

#   208 : loss =  1.5e+02
   inp  : [s =  2.6e+02] бдлпроь ъяляужь нмьрщшт кмтсгфк иысвщёы нмьрщшт иысвщёы
   out  : [s =  1.5e+02] bdlprojllyauj nmrscht kmtsgfc iysvscht nmrscht iysvscht
   rev  : [s =  1.2e+02] - я не знаю, - сказал он, - но мне кажется, что это не так.

#   209 : loss =  1.5e+02
   inp  : [s =  2.4e+02] ъяляужь смэёыюш бмъчкьь ъубщжёь мощыъпз ъубщжёь ущйинъу
   out  : [s =  1.5e+02] yasugi smeeis bycicle jobsget moseys jobsget usianya
   rev  : [s =  2.1e+02] ясуги смеис подрабатывает на велосипеде, получает работу Моисея, получает usianya
   WRN  : rev != "yasugi smeeis bycicle jobs get moseys jobsget usianya"

#   210 : loss =  1.5e+02
   inp  : [s =  2.8e+02] ъяляужь ъубщжёь ьвднэйу схисеъм здблоьп смэёыюш ъоэсйьм
   out  : [s =  1.5e+02] here 's a look at the ybdneu scheme zdbloep smeyyush ybdneu
   rev  : [s =  1.7e+02] вот посмотрите на схему Сиднея здблоеп смеюш ибднеу
   WRN  : rev != "here 's a look at the sydney scheme zdbloep smeyyush ybdneu"

#   211 : loss =  1.5e+02
   inp  : [s =  2.9e+02] пёыэулм ъубщжёь шэьдкйя схисеъм нзеъёаь здблоьп бмъчкьь
   out  : [s =  1.5e+02] peyerl jobsget salacia shisey sajeel sgblog bycicle
   rev  : [s =  1.6e+02] peyerl jobs get salacia shirey sajeel sg блог bycicle
   WRN  : rev != "peyerl jobs get salacia shirey sajeel sg blog bycicle"

#   212 : loss =  1.5e+02
   inp  : [s =  2.6e+02] ъубщжёь иысвщёы иощсцйм пёыэулм иощсцйм онуьлйц смэёыюш
   out  : [s =  1.5e+02] jobsget Issey owszem of peyerl owszem nullis smeeis
   rev  : [s =  1.8e+02] задания получают Issey owszem из peyerl owszem null - это smeeis
   WRN  : rev != "jobs get Issey owszem of peyerl owszem null is smeeis"

#   213 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ьвднэйу флжсйид бмъчкьь ъяляужь ъубщжёь ъььгрвх ъныуазу
