[2023-03-05 00-40-47] d=  7, evals=1.0e+03, k= 50, k_top=  5
#   326 : loss =  4.3e+01
   inp  : [s =  2.6e+02] пдлешйщ жцчыщцй щосющйе мжвлвфж чтьёиэе пдлешйщ быншийя
   out  : [s =  4.3e+01] The main thing to do is to make sure that we have the best possible results.
   rev  : [s =  8.3e+01] Главное - добиться наилучших результатов.

#   327 : loss =  4.3e+01
   inp  : [s =  3.1e+02] жцчыщцй зжнмкьъ оощвишн гбьъьиэ фйвьжиы ыьбэъхс ъоэсйьл
   out  : [s =  4.3e+01] The following are some of the most important factors for the development of the Russian economy
   rev  : [s =  1.4e+02] Ниже приведены некоторые из наиболее важных факторов развития российской экономики

#   328 : loss =  4.3e+01
   inp  : [s =  2.7e+02] жьрцэъо щосющйе быелръъ гбьъьиэ мжвлвфж дачэщйч бжкльлш
   out  : [s =  4.3e+01] The following are some of the most important factors for the development of the Russian economy
   rev  : [s =  1.4e+02] Ниже приведены некоторые из наиболее важных факторов развития российской экономики

#   329 : loss =  4.3e+01
   inp  : [s =  3.0e+02] рыьдяно ктлтксь быелръъ оощвишн быншийя жьрцэъо жаьйщсч
   out  : [s =  4.3e+01] The following are some of the most important factors for the development of the Russian economy
   rev  : [s =  1.4e+02] Ниже приведены некоторые из наиболее важных факторов развития российской экономики

#   330 : loss =  4.3e+01
   inp  : [s =  2.9e+02] фйвьжиы щосющйе гзйкщчж быншийя жьрэиэф бгаьъэы мжвлвфж
   out  : [s =  4.3e+01] The following are some of the most important factors for the development of the Russian economy
   rev  : [s =  1.4e+02] Ниже приведены некоторые из наиболее важных факторов развития российской экономики

#   331 : loss =  4.3e+01
   inp  : [s =  2.8e+02] фйвьжиы бжкльлш щосющйе чъръпьм бысёъгч быелръъ бфзскйт
   out  : [s =  4.3e+01] The following are some of the most important factors for the development of the Russian economy
   rev  : [s =  1.4e+02] Ниже приведены некоторые из наиболее важных факторов развития российской экономики

#   332 : loss =  4.3e+01
   inp  : [s =  2.8e+02] зсзгвлэ бреощее дачэщйч фйвьжиы ощуъиъв жьрэиэф ктлтксь
   out  : [s =  4.3e+01] The main reason for this is that we have a strong sense of the situation.
   rev  : [s =  1.3e+02] Основная причина этого заключается в том, что у нас есть сильное чувство ситуации.

#   333 : loss =  4.3e+01
   inp  : [s =  2.9e+02] фйвьжиы бысёъгч оощвишн зжнмкьъ быншийя ъйлбмфь гзйкщчж
   out  : [s =  4.3e+01] The following are some of the most important factors for the development of the company.
   rev  : [s =  1.2e+02] Ниже приведены некоторые наиболее важные факторы для развития компании.

#   334 : loss =  4.3e+01
   inp  : [s =  3.0e+02] жаьйщсч зжнмкьъ чъръпьм пдлешйщ фйвьжиы бфзскйт мжвлвфж
   out  : [s =  4.3e+01] The following are some of the most important factors for the development of the company.
   rev  : [s =  1.2e+02] Ниже приведены некоторые наиболее важные факторы для развития компании.

#   335 : loss =  4.3e+01
   inp  : [s =  2.5e+02] рыьдяно чёхёшьч ъоэсйьл бреощее зсзгвлэ гмххъьн ъоэсйьл
   out  : [s =  4.3e+01] The following is an example of the way to the end of the book.
   rev  : [s =  7.8e+01] Ниже приведен пример пути к концу книги.

#   336 : loss =  4.3e+01
   inp  : [s =  2.8e+02] бреощее зжнмкьъ чъръпьм чтьёиэе оощвишн жьрцэъо ъоэсйьл
   out  : [s =  4.3e+01] The main reason for this is that we are not able to see the results of our work.
   rev  : [s =  1.3e+02] Основная причина этого заключается в том, что мы не можем видеть результаты своей работы.

#   337 : loss =  4.3e+01
   inp  : [s =  2.6e+02] ъоэсйьл чъръпьм зсзгвлэ рыьдяно ктлтксь чёхёшьч ктлтксь
   out  : [s =  4.3e+01] I'm not the only one who has the right to be a member of a group of people
   rev  : [s =  9.7e+01] Я не единственный, кто имеет право быть членом группы людей.

#   338 : loss =  4.4e+01
   inp  : [s =  2.5e+02] жьрэиэф рыьдяно жьрцэъо оощвишн гбьъьиэ ъоэсйьл жьрэиэф
   out  : [s =  4.4e+01] The following is a list of the most important factors for the development of the region.
   rev  : [s =  1.2e+02] Ниже приведен список наиболее важных факторов для развития региона.

#   339 : loss =  4.4e+01
   inp  : [s =  2.5e+02] жьрцэъо жьрцэъо быншийя гзйкщчж фйвьжиы бфзскйт зсзгвлэ
   out  : [s =  4.4e+01] The following is a list of the most important factors that can be considered in this case.
   rev  : [s =  1.5e+02] Ниже приведен список наиболее важных факторов, которые могут быть учтены в данном случае.

#   340 : loss =  4.4e+01
   inp  : [s =  2.8e+02] рыьдяно зсзгвлэ оощвишн гмххъьн жьрцэъо гзйкщчж жьрцэъо
   out  : [s =  4.4e+01] The following is a list of the most important factors that can be considered in this case.
   rev  : [s =  1.5e+02] Ниже приведен список наиболее важных факторов, которые могут быть учтены в данном случае.

#   341 : loss =  4.4e+01
   inp  : [s =  2.4e+02] чтьёиэе чтьёиэе быншийя пдлешйщ ккзёйьи ощуъиъв чёхёшьч
   out  : [s =  4.4e+01] the first time I was in the middle of the day, the second time I was in the middle of the night.
   rev  : [s =  1.1e+02] первый раз я был в середине дня, второй раз - в середине ночи.

#   342 : loss =  4.4e+01
   inp  : [s =  2.6e+02] бреощее зжнмкьъ гмххъьн бжкльлш рыьдяно жьрцэъо жьрцэъо
   out  : [s =  4.4e+01] The following is a list of the most important factors that can help to resolve the problem.
   rev  : [s =  1.4e+02] Ниже приведен список наиболее важных факторов, которые могут помочь решить проблему.
